brand_folder,brand,rank,days_running,started_running,display_format,cta_type,headline,primary_text,card_text,landing_url,foreplay_url,foreplay_id,images,page
17_Native_Instruments,Native Instruments,11,371,2025-09-11,DPA,SHOP_NOW,Reaktor Razor,"From analog warmth to digital precision, shape your sound with new synths.",,https://www.native-instruments.com/catalog/software/synths/,https://app.foreplay.co/discovery?ad=lJgO7bEqMUE5PioJZPSe,lJgO7bEqMUE5PioJZPSe,https://r2.foreplay.co/24428987360055510/9b2d09a8112368ed621e44712a8ba3b0.jpg; https://r2.foreplay.co/24428987360055510/8d0c2d6701bc2e8deeca009f2e6cc44d.jpg; https://r2.foreplay.co/24428987360055510/723d6eaf5c6f53815ec9de8d6f8f2a80.jpg; https://r2.foreplay.co/24428987360055510/b737ba7f4a4ea613765cbd8e4075b573.jpg; https://r2.foreplay.co/24428987360055510/8b5536d98e802a687486c35bde6743a8.jpg; https://r2.foreplay.co/24428987360055510/306e95625150ea4c3d497e7f17c7a686.jpg,
17_Native_Instruments,Native Instruments,12,365,2025-09-17,IMAGE,SIGN_UP,Discover 360,Get all our best sounds and tools in one flexible subscription.,,https://www.native-instruments.com/en/products/subscription/360-subscription-v2/,https://app.foreplay.co/discovery?ad=9F5Iv9OivQd7TsLlBXuW,9F5Iv9OivQd7TsLlBXuW,https://r2.foreplay.co/24363779993317050/28c199ff95a36ac78be51b4f1acbd0d8.jpg,
17_Native_Instruments,Native Instruments,13,357,2025-09-25,DCO,SHOP_NOW,LCO Producer Strings,"Where the finest musicians, bold orchestrations, and expert sound design meet.",,https://www.native-instruments.com/en/products/komplete/cinematic/lco-producer-strings/,https://app.foreplay.co/discovery?ad=z21ThOa0GfnLRcC9sNUY,z21ThOa0GfnLRcC9sNUY,https://r2.foreplay.co/25559207993679410/ee45581191374d4121eb91fdbe0424bc.jpg; https://r2.foreplay.co/25559207993679410/06da33b380c50ad6dd90ab0e8d37825f.jpg,
17_Native_Instruments,Native Instruments,14,346,2025-10-06,DCO,SHOP_NOW,Electric Ruby Deluxe,Dial in the perfect guitar part and tone with the new Electric Ruby Deluxe.,,https://www.native-instruments.com/products/komplete/guitar/session-guitarist-electric-ruby-deluxe/,https://app.foreplay.co/discovery?ad=8EXXXAGL2vShjLNIfknz,8EXXXAGL2vShjLNIfknz,https://r2.foreplay.co/24868141936172570/7b21a93cde4fd55838f3624449781f07.jpg; https://r2.foreplay.co/24868141936172570/a4fb155b684a2249c448ede8e01b3842.jpg,
18_HubSpot,HubSpot,1,23,2026-08-25,DCO,SEE_DETAILS,What Drives AI Visibility?,,,https://offers.hubspot.com/the-aeo-playbook-webinar,https://app.foreplay.co/discovery?ad=xRXTv5ej0NazbzI4RXa0,xRXTv5ej0NazbzI4RXa0,https://r2.foreplay.co/5448862d647601240402f2098a20fd17c845634ea4b6ff9b6d51758edd03b3c7.png; https://r2.foreplay.co/c3f4dcf6f2980f490ae2cc3968fe850ab89dd5c27a99aa9046f5402267fbb343.png; https://r2.foreplay.co/721a0b90440990f5d18c62095bc100c71a3702208a2dc36258b49d223086dbe7.png,
18_HubSpot,HubSpot,2,23,2026-08-25,DCO,SEE_DETAILS,Be The AI Answer,Buyers are asking AI for recommendations. Is your brand showing up? Join us live and walk away with a 30-day AEO action plan.,,https://offers.hubspot.com/winning-ai-search-webinar,https://app.foreplay.co/discovery?ad=x4mQhcEtWLb8zKNN3Z90,x4mQhcEtWLb8zKNN3Z90,https://r2.foreplay.co/5448862d647601240402f2098a20fd17c845634ea4b6ff9b6d51758edd03b3c7.png; https://r2.foreplay.co/c3f4dcf6f2980f490ae2cc3968fe850ab89dd5c27a99aa9046f5402267fbb343.png; https://r2.foreplay.co/3f0f18a7c4ba450b070a28e0bc8e24de2055cf61ded1f9d71fdc42e60a85852f.png,
18_HubSpot,HubSpot,3,23,2026-08-25,IMAGE,SEE_DETAILS,Inside AI Search Results,Your buyers aren’t Googling anymore. They’re asking AI. Do you know if your brand shows up?,,https://offers.hubspot.com/the-aeo-playbook-webinar,https://app.foreplay.co/discovery?ad=wifukiAYLXrT4Of18pRD,wifukiAYLXrT4Of18pRD,https://r2.foreplay.co/c3f4dcf6f2980f490ae2cc3968fe850ab89dd5c27a99aa9046f5402267fbb343.png,
18_HubSpot,HubSpot,4,23,2026-08-25,DCO,SEE_DETAILS,Be The AI Answer,Buyers are asking AI for recommendations. Is your brand showing up? Join us live and walk away with a 30-day AEO action plan.,,https://offers.hubspot.com/winning-ai-search-webinar,https://app.foreplay.co/discovery?ad=tgChfCrURiAh3VHayQXZ,tgChfCrURiAh3VHayQXZ,https://r2.foreplay.co/5448862d647601240402f2098a20fd17c845634ea4b6ff9b6d51758edd03b3c7.png; https://r2.foreplay.co/c3f4dcf6f2980f490ae2cc3968fe850ab89dd5c27a99aa9046f5402267fbb343.png; https://r2.foreplay.co/3f0f18a7c4ba450b070a28e0bc8e24de2055cf61ded1f9d71fdc42e60a85852f.png,
18_HubSpot,HubSpot,5,23,2026-08-25,IMAGE,LEARN_MORE,"1,000+ Free AI Prompts","Ready to scale with AI? Get 1,000+ free prompts for content, strategy, and productivity.",,https://offers.hubspot.com/ai-prompts,https://app.foreplay.co/discovery?ad=oaHDJ3nzycdJekuV0oXQ,oaHDJ3nzycdJekuV0oXQ,https://r2.foreplay.co/cfde94c45c338bfd35e1fe9a6fededae4bffea4a54c0bbd60421db33f1e35dd8.png,
18_HubSpot,HubSpot,6,23,2026-08-25,DCO,SEE_DETAILS,What Drives AI Visibility?,,,https://offers.hubspot.com/the-aeo-playbook-webinar,https://app.foreplay.co/discovery?ad=P5TmF0h5Gd0RWSaMcrvR,P5TmF0h5Gd0RWSaMcrvR,https://r2.foreplay.co/34964e91a009b0a466d58dc0d991a756aa3e6f1d7bb819c0475543bc6363e2a9.png; https://r2.foreplay.co/7c059eda9691c838b9ef665697a937b4db55a58f59b327fe317f1e3d0922a363.png; https://r2.foreplay.co/721a0b90440990f5d18c62095bc100c71a3702208a2dc36258b49d223086dbe7.png,
18_HubSpot,HubSpot,7,23,2026-08-25,DCO,SEE_DETAILS,Be The AI Answer,Buyers are asking AI for recommendations. Is your brand showing up? Join us live and walk away with a 30-day AEO action plan.,,https://offers.hubspot.com/winning-ai-search-webinar,https://app.foreplay.co/discovery?ad=OUYMj5KISC7tzUZgsNyb,OUYMj5KISC7tzUZgsNyb,https://r2.foreplay.co/f653fe17f7e1ba755e85d6405078f52941759bd1a8171ac0d99d4ed5f473a75b.png; https://r2.foreplay.co/cc02c7687b5b673d4f0265fcba3e0b1e016ce26cbaf386c549cdc445859b067c.png; https://r2.foreplay.co/3deafe6d615ddedc3f82645c62d02c95c580b9f8da68573bde59de1d7e45100c.png,
18_HubSpot,HubSpot,8,23,2026-08-25,DCO,SEE_DETAILS,Be The AI Answer,Buyers are asking AI for recommendations. Is your brand showing up? Join us live and walk away with a 30-day AEO action plan.,,https://offers.hubspot.com/winning-ai-search-webinar,https://app.foreplay.co/discovery?ad=MdmNtk3dkzq6hBZ4qQPI,MdmNtk3dkzq6hBZ4qQPI,https://r2.foreplay.co/f653fe17f7e1ba755e85d6405078f52941759bd1a8171ac0d99d4ed5f473a75b.png; https://r2.foreplay.co/cc02c7687b5b673d4f0265fcba3e0b1e016ce26cbaf386c549cdc445859b067c.png; https://r2.foreplay.co/3deafe6d615ddedc3f82645c62d02c95c580b9f8da68573bde59de1d7e45100c.png,
18_HubSpot,HubSpot,9,23,2026-08-25,DCO,SEE_DETAILS,What Drives AI Visibility?,"Increase your brand's visibility in ChatGPT, Gemini and Perplexity.",,https://offers.hubspot.com/the-aeo-playbook-webinar,https://app.foreplay.co/discovery?ad=Hc0qDsVSCviqeHre8PFh,Hc0qDsVSCviqeHre8PFh,https://r2.foreplay.co/34964e91a009b0a466d58dc0d991a756aa3e6f1d7bb819c0475543bc6363e2a9.png; https://r2.foreplay.co/7c059eda9691c838b9ef665697a937b4db55a58f59b327fe317f1e3d0922a363.png; https://r2.foreplay.co/721a0b90440990f5d18c62095bc100c71a3702208a2dc36258b49d223086dbe7.png,
18_HubSpot,HubSpot,10,23,2026-08-25,DCO,SEE_DETAILS,What Drives AI Visibility?,,,https://offers.hubspot.com/the-aeo-playbook-webinar,https://app.foreplay.co/discovery?ad=1957sBujZJ98NhikTCiQ,1957sBujZJ98NhikTCiQ,https://r2.foreplay.co/5448862d647601240402f2098a20fd17c845634ea4b6ff9b6d51758edd03b3c7.png; https://r2.foreplay.co/c3f4dcf6f2980f490ae2cc3968fe850ab89dd5c27a99aa9046f5402267fbb343.png; https://r2.foreplay.co/721a0b90440990f5d18c62095bc100c71a3702208a2dc36258b49d223086dbe7.png,
18_HubSpot,HubSpot,11,22,2026-08-26,IMAGE,SEE_DETAILS,Inside AI Search Results,Your buyers aren’t Googling anymore. They’re asking AI. Do you know if your brand shows up?,,https://offers.hubspot.com/the-aeo-playbook-webinar,https://app.foreplay.co/discovery?ad=rKI8MUuUOUZ8tZ7avL8a,rKI8MUuUOUZ8tZ7avL8a,https://r2.foreplay.co/34964e91a009b0a466d58dc0d991a756aa3e6f1d7bb819c0475543bc6363e2a9.png,
18_HubSpot,HubSpot,12,22,2026-08-26,IMAGE,SEE_DETAILS,Inside AI Search Results,Your buyers aren’t Googling anymore. They’re asking AI. Do you know if your brand shows up?,,https://offers.hubspot.com/the-aeo-playbook-webinar,https://app.foreplay.co/discovery?ad=l8ahK2sSIF7s8MRC4vAN,l8ahK2sSIF7s8MRC4vAN,https://r2.foreplay.co/7c059eda9691c838b9ef665697a937b4db55a58f59b327fe317f1e3d0922a363.png,
18_HubSpot,HubSpot,13,22,2026-08-26,IMAGE,SEE_DETAILS,Inside AI Search Results,Your buyers aren’t Googling anymore. They’re asking AI. Do you know if your brand shows up?,,https://offers.hubspot.com/the-aeo-playbook-webinar,https://app.foreplay.co/discovery?ad=QgthLafID9Xn6e8F5RSB,QgthLafID9Xn6e8F5RSB,https://r2.foreplay.co/5448862d647601240402f2098a20fd17c845634ea4b6ff9b6d51758edd03b3c7.png,
18_HubSpot,HubSpot,14,21,2026-08-27,IMAGE,LEARN_MORE,Join us live - 8 Sept,"Live webinar - 8 Sept, 2PM AEST. See how ANZ firms cut revenue leakage and grow without extra overhead.",,https://offers.hubspot.com/apac-financial-services-webinar-sep-2026,https://app.foreplay.co/discovery?ad=yjas2sswDMSwOpIrOVIs,yjas2sswDMSwOpIrOVIs,https://r2.foreplay.co/99783951f2ca280230c17bf2072f239ef1a6609ac283ca4beb3d058cb15bd8ea.png,
18_HubSpot,HubSpot,15,21,2026-08-27,IMAGE,SEE_DETAILS,Join us live - 8 Sept,"Live webinar - 8 Sept, 2PM AEST. See how ANZ firms cut revenue leakage and grow without extra overhead.",,https://offers.hubspot.com/apac-financial-services-webinar-sep-2026,https://app.foreplay.co/discovery?ad=lM21VRxC83XMWK1H1EGV,lM21VRxC83XMWK1H1EGV,https://r2.foreplay.co/908f454e1fc94ecad65c9a45a40928bd77fcee8c0bc75b8f0167700a8dd6f927.png,
19_Hootsuite,Hootsuite,1,398,2025-08-15,DCO,LEARN_MORE,Unlock Social Data With OwlyGPT,Build stronger social strategies with social-first AI. OwlyGPT can help—explore our plans.,,https://www.hootsuite.com/ps/owlygpt,https://app.foreplay.co/discovery?ad=nHxe3kBkg96i8vktabnq,nHxe3kBkg96i8vktabnq,https://r2.foreplay.co/24482853434684010/84f1c7a06e386e1a6518563ae862185e.jpg; https://r2.foreplay.co/24482853434684010/96dcea289cede91fe5e7988da43d2258.jpg; https://r2.foreplay.co/24482853434684010/819ef1e5eb64aedd5060bc79a8546cd5.jpg,
19_Hootsuite,Hootsuite,2,154,2026-04-16,DCO,LEARN_MORE,Trends Powered by Human Data,"Discover the 2026 trends shaping digital culture, consumer behavior, and brand performance. Free report.",,https://www.hootsuite.com/ps/market-research,https://app.foreplay.co/discovery?ad=mu0vIIfPUUsgyr29lvxB,mu0vIIfPUUsgyr29lvxB,https://r2.foreplay.co/91059071775106b43ef54db4f9e56f4c8796fdcb40fb054f919dd343a4ffa1f0.png; https://r2.foreplay.co/375f61c88475fa8360709ffe515687c1e0d960629ab132335da353774aa70145.png; https://r2.foreplay.co/82f49730cd13c09c2e8559a6a36e90c808d1c831c6810160bb2e15728eb2c1ce.png; https://r2.foreplay.co/1161ef266350a155e9db7a055710ba211d2e93580393763a064a40dae6c46502.png,
19_Hootsuite,Hootsuite,3,154,2026-04-16,DCO,LEARN_MORE,AI Reputation Starts Here,See how AI shapes your reputation across major LLMs with insights from Hootsuite powered by TalkwalkerAI.,,http://hootsuite.com/llm-insights,https://app.foreplay.co/discovery?ad=kTE1RiUmd2adimFuzWxR,kTE1RiUmd2adimFuzWxR,https://r2.foreplay.co/66b342537259a2d06006ec65f168a2cec6abe396c24de67261677e2940da724a.png; https://r2.foreplay.co/67faed6d784cf35695b7625ca4a1774c54ebc9e6c42684371874e62a1eb9d871.png; https://r2.foreplay.co/2fa339115e61c0c4840e875f04b96907ae34b2ca592d7cc756c779b26077643c.png,
19_Hootsuite,Hootsuite,4,154,2026-04-16,DCO,LEARN_MORE,Trends Powered by Human Data,"Discover the 2026 trends shaping digital culture, consumer behavior, and brand performance. Free report.",,https://www.hootsuite.com/ps/market-research,https://app.foreplay.co/discovery?ad=i1PObP7OWK3WIFqN809K,i1PObP7OWK3WIFqN809K,https://r2.foreplay.co/c0c467b082412d8d178f955c637fff31064057a564d2b05b1aedb35117fa8a63.png; https://r2.foreplay.co/aa7fd8541a38bd4e852d81b0f59915c75eab675c0ed88e5bc3a22ba19dd015f2.png; https://r2.foreplay.co/b0c2c711dcc73e9222ee7c37e9b07584e468774bc18673251d1a989d448ebd39.png; https://r2.foreplay.co/1161ef266350a155e9db7a055710ba211d2e93580393763a064a40dae6c46502.png,
19_Hootsuite,Hootsuite,5,154,2026-04-16,DCO,LEARN_MORE,Trends Powered by Human Data,"Discover the 2026 trends shaping digital culture, consumer behavior, and brand performance. Free report.",,https://www.hootsuite.com/ps/market-research,https://app.foreplay.co/discovery?ad=aM6BroVpw0nHsDpVBzsJ,aM6BroVpw0nHsDpVBzsJ,https://r2.foreplay.co/4a8177ca4e716b34a871f16aa72620f9cd1d0100881c6cd14f62bd5b439bb15f.png; https://r2.foreplay.co/666795680593d184c5d09a73d81d18eee5648cbcba14885721b4817c8ab90d29.png; https://r2.foreplay.co/256820680b75e582ba33b95ad4cb0d4fa14f56208801f261d83832ffda34fb9e.png; https://r2.foreplay.co/1161ef266350a155e9db7a055710ba211d2e93580393763a064a40dae6c46502.png,
19_Hootsuite,Hootsuite,6,154,2026-04-16,DCO,LEARN_MORE,Trends Powered by Human Data,"Discover the 2026 trends shaping digital culture, consumer behavior, and brand performance. Free report.",,https://www.hootsuite.com/ps/market-research,https://app.foreplay.co/discovery?ad=YGs2ayEE5tUW411zgBFT,YGs2ayEE5tUW411zgBFT,https://r2.foreplay.co/91059071775106b43ef54db4f9e56f4c8796fdcb40fb054f919dd343a4ffa1f0.png; https://r2.foreplay.co/375f61c88475fa8360709ffe515687c1e0d960629ab132335da353774aa70145.png; https://r2.foreplay.co/82f49730cd13c09c2e8559a6a36e90c808d1c831c6810160bb2e15728eb2c1ce.png; https://r2.foreplay.co/1161ef266350a155e9db7a055710ba211d2e93580393763a064a40dae6c46502.png,
19_Hootsuite,Hootsuite,7,154,2026-04-16,DCO,LEARN_MORE,AI Reputation Starts Here,See how AI shapes your reputation across major LLMs with insights from Hootsuite powered by TalkwalkerAI.,,http://hootsuite.com/llm-insights,https://app.foreplay.co/discovery?ad=XB2qwgbQFU8qIkc8vVgJ,XB2qwgbQFU8qIkc8vVgJ,https://r2.foreplay.co/8c98d49bcadcdae7c207dcb42ea0e3effb35780fb279b92c79aa655ca257af11.png; https://r2.foreplay.co/07022b2f6407eb6755d5bff0c3f74a57e672d4fb2e9f6404ad846c68312f75ef.png; https://r2.foreplay.co/9324f20823a8208bb11677eaa09d8dd94fadc31fcb90ad0edc15b70593705880.png; https://r2.foreplay.co/2fa339115e61c0c4840e875f04b96907ae34b2ca592d7cc756c779b26077643c.png,
19_Hootsuite,Hootsuite,8,154,2026-04-16,DCO,LEARN_MORE,AI Reputation Starts Here,See how AI shapes your reputation across major LLMs with insights from Hootsuite powered by TalkwalkerAI.,,http://hootsuite.com/llm-insights,https://app.foreplay.co/discovery?ad=UDgv7x8TwngOyqKdPyls,UDgv7x8TwngOyqKdPyls,https://r2.foreplay.co/66b342537259a2d06006ec65f168a2cec6abe396c24de67261677e2940da724a.png; https://r2.foreplay.co/67faed6d784cf35695b7625ca4a1774c54ebc9e6c42684371874e62a1eb9d871.png; https://r2.foreplay.co/2fa339115e61c0c4840e875f04b96907ae34b2ca592d7cc756c779b26077643c.png,
19_Hootsuite,Hootsuite,9,154,2026-04-16,DCO,SIGN_UP,Real-Time Intelligence,Stay ahead of shifting sentiment and emerging risk with real-time social intelligence from Hootsuite.,,https://www.hootsuite.com/ps/request-demo,https://app.foreplay.co/discovery?ad=U5hFObZ4pB8XJ8NB4GFR,U5hFObZ4pB8XJ8NB4GFR,https://r2.foreplay.co/1146642f15264d57b639e2d69bc1ae00fafb503596dec1861cb2b2c68640c62a.png; https://r2.foreplay.co/e98b0aaac022c8764c4d2e7943288faab48c28c3def13e9e148a1c2b4ed9d76a.png; https://r2.foreplay.co/64a36847710ff17de91bd20863993f5d8d1546d8540fdbc6b6a2fbf954fbc7cf.png; https://r2.foreplay.co/115d577c1c0f39270594b70a5124f9af5f1862ceb3c2837d89ec3f6f3ecdd6a8.png,
19_Hootsuite,Hootsuite,10,154,2026-04-16,DCO,LEARN_MORE,Trends Powered by Human Data,"Discover the 2026 trends shaping digital culture, consumer behavior, and brand performance. Free report.",,https://www.hootsuite.com/ps/market-research,https://app.foreplay.co/discovery?ad=JWdxpqbeUGKfx8iYCQYZ,JWdxpqbeUGKfx8iYCQYZ,https://r2.foreplay.co/0036ff142a3071218d8b592b9c6b3ed5f85a9489c1cea267e004969bbb18c5f7.png; https://r2.foreplay.co/228b6f442b98c00d0a6bef099285a5b727abbef5434007eabae417d3d7bfa6ab.png; https://r2.foreplay.co/22a2b21d618c2bad429e032dde093f4e2a5f1452197ac49801e1b3cf92005501.png; https://r2.foreplay.co/1161ef266350a155e9db7a055710ba211d2e93580393763a064a40dae6c46502.png,
19_Hootsuite,Hootsuite,11,154,2026-04-16,DCO,LEARN_MORE,Trends Powered by Human Data,"Discover the 2026 trends shaping digital culture, consumer behavior, and brand performance. Free report.",,https://www.hootsuite.com/ps/market-research,https://app.foreplay.co/discovery?ad=J3nXoDybNP6WT314yhsF,J3nXoDybNP6WT314yhsF,https://r2.foreplay.co/4a8177ca4e716b34a871f16aa72620f9cd1d0100881c6cd14f62bd5b439bb15f.png; https://r2.foreplay.co/666795680593d184c5d09a73d81d18eee5648cbcba14885721b4817c8ab90d29.png; https://r2.foreplay.co/256820680b75e582ba33b95ad4cb0d4fa14f56208801f261d83832ffda34fb9e.png; https://r2.foreplay.co/1161ef266350a155e9db7a055710ba211d2e93580393763a064a40dae6c46502.png,
21_AG1,AG1,1,403,2025-08-10,DCO,SHOP_NOW,Welcome to the Next Gen of Wellness,"🚨 The Next Generation of AG1 is HERE 🚨
Most supplements aren't clinically-backed, but AG1 Next Gen is.

Backed by four human clinical trials, this new formula raises the standard with upgraded vitamins, minerals, and probiotics.

💚 Clinically shown to fill nutrient gaps
🦠 Upgraded probiotic strains for gut support
⚡ Bioavailable nutrients your body can absorb
🥄 Still one scoop, once a day

Get started today & unlock:
✔️ 5 FREE Next Gen Travel Packs
✔️ FREE Bottle Vitamin D3+K2 Drops
✔️ FREE Welcome Kit + Shaker

† Based on clinical studies in healthy adults ages 18–59, evaluating nutrient biomarkers, microbiome shifts, and bioavailability. Study designs and durations varied. For more information, visit our website.",,https://drinkag1.com/flavors-dr2,https://app.foreplay.co/discovery?ad=TGD8uQ5QaBLtRdZzzRCo,TGD8uQ5QaBLtRdZzzRCo,https://r2.foreplay.co/24244598421862130/f43edaeea24ab05352b982224e0deb9d.jpg; https://r2.foreplay.co/24244598421862130/35cdf4fe5dbf9fd2de428f35b827e6cb.jpg,Heaven Heatherly
21_AG1,AG1,2,391,2025-08-22,DCO,SHOP_NOW,One Scoop to Help Power Through It All,"AG1 Next Gen makes it easier to care for your body while you’re taking care of everyone else. One scoop a day to support energy, digestion, immune health, and more.

⚡ Supports steady energy without the crash
🦠 Prebiotics + probiotics for less bloating 
🛡️ Immune support because moms can't take a day off
💚 Clinically shown to help fill nutrient gaps

Get started today and receive:
✔️ 5 FREE Travel Packs
✔️ FREE Vitamin D3+K2 Drops
✔️ FREE Canister + Shaker",,https://drinkag1.com/supplement-5rw-get-offer-v1-lp,https://app.foreplay.co/discovery?ad=Wj7HEm3Pfq0kw1XvJQcV,Wj7HEm3Pfq0kw1XvJQcV,https://r2.foreplay.co/24284855701176430/70bd9c2573a5d5b18d3ad8ed75c576ae.jpg; https://r2.foreplay.co/24284855701176430/483d5db34dc9f1321ef7e036ea5b1052.jpg,
21_AG1,AG1,3,388,2025-08-25,IMAGE,LEARN_MORE,Your Daily Health Drink,"Support your 2025 goals with AG1. 

AG1 contains 75+ easy-to-absorb ingredients — now with UPGRADED probiotics and micronutrients to support your overall health and meet more of your nutritional needs.

✅ Supports digestion 
✅ Healthy energy levels
✅ Focus & concentration
✅ Immune support
✅ Refreshing flavour

Try AG1 now and get a FREE** Welcome Kit when you subscribe. Skip or cancel anytime.

** Offer valid for new subscribers only.",,https://drinkag1.com/apac-us/campaign/immunity/ctr,https://app.foreplay.co/discovery?ad=auX33GwuNuEiuiB2mMLD,auX33GwuNuEiuiB2mMLD,https://r2.foreplay.co/31054137517567290/04cb363cb5af35ba814364cfba0b076b.jpg,
21_AG1,AG1,4,374,2025-09-08,DCO,SHOP_NOW,NEW AGZ: A formula for nightly restoration,"🚨AGZ is here — AG1’s first-ever sleep product 🚨

Meet AGZ! Your new nighttime supplement, designed to help you wind down, rest well, and wake up refreshed.*

AGZ brings together key clinically-studied ingredients like L-theanine, magnesium, ashwagandha, valerian, and saffron, all working across the three phases of nighttime restoration:

🛌 Ease into sleep*
🌙 Support restful, quality sleep*
🌅 Wake feeling renewed, not groggy*

✅No melatonin
✅No added sugar
✅No grogginess

It’s everything you trust about AG1, now, for the night.",,https://drinkag1.com/learn/agz,https://app.foreplay.co/discovery?ad=AAnq0X6cTLroks9G1IEZ,AAnq0X6cTLroks9G1IEZ,https://r2.foreplay.co/25039754379021030/08e03ff336dfed0261e4c97ba82e76de.jpg; https://r2.foreplay.co/25039754379021030/2290356b2130bb2d91b9c84c2284bbd0.jpg,
21_AG1,AG1,5,370,2025-09-12,DCO,SHOP_NOW,Welcome to the Next Gen of Wellness,"🚨 The Next Generation of AG1 is HERE 🚨
Most supplements aren't clinically-backed, but AG1 Next Gen is.

Backed by four human clinical trials, this new formula raises the standard with upgraded vitamins, minerals, and probiotics.

💚 Clinically shown to fill nutrient gaps
🦠 Upgraded probiotic strains for gut support
⚡ Bioavailable nutrients your body can absorb
🥄 Still one scoop, once a day

Get started today & unlock:
✔️ 5 FREE Next Gen Travel Packs
✔️ FREE Bottle Vitamin D3+K2 Drops
✔️ FREE Welcome Kit + Shaker

† Based on clinical studies in healthy adults ages 18–59, evaluating nutrient biomarkers, microbiome shifts, and bioavailability. Study designs and durations varied. For more information, visit our website.",,https://drinkag1.com/flavors-dr2,https://app.foreplay.co/discovery?ad=HgrMGIpRNs94kpXqEWve,HgrMGIpRNs94kpXqEWve,https://r2.foreplay.co/24585186487811690/a617f4ee3a81b56235fa68f3ca448b60.jpg; https://r2.foreplay.co/24585186487811690/4050adc26fef3658f5354f2b60779d1a.jpg,
21_AG1,AG1,6,370,2025-09-12,DCO,SHOP_NOW,AG1 x Freaks of Nature Sun Stick + Welcome Kit,"🌞💚Fuel your routine. Protect your skin. Sign up now to claim your AG1 bundle. 🌞💚

Score the Freaks of Nature SPF 50 Sun Stick FREE with your first AG1 subscription, plus the full AG1 Welcome Kit. But hurry, it’s going fast!

What you’ll get:
 ✅ Freaks of Nature SPF 50 Sun Stick
 ✅ 5 AG1 Travel Packs
 ✅ Vitamin D3+K2
 ✅ AG1 Canister, Scoop & Shaker

Co-founded by pro surfer Kelly Slater and trusted by athletes and derms, this bundle is made for summer routines, on and off the beach.

**For new AG1 subscribers only. While supplies last.",,https://drinkag1.com/landers/ag1xfreaksofnature,https://app.foreplay.co/discovery?ad=DJJUvEMqjfyk9fMd7PbR,DJJUvEMqjfyk9fMd7PbR,https://r2.foreplay.co/24921955290744370/d35b79a3f725500c9331ebd3628462a0.jpg; https://r2.foreplay.co/24921955290744370/a4cbda2d3cd7a47bd81d57051dade8ae.jpg,
22_Momentous,Momentous,1,391,2025-08-22,DCO,SHOP_NOW,Trusted By Rich Roll,"Support your goals with premium, clean, NSF Certified for Sport® protein. Research suggests 0.8 to 1.2 grams per pound of body weight daily to fuel muscle recovery and performance—our high-quality formulas help you hit your target with ease.",,https://www.livemomentous.com/products/100-plant-protein-powder,https://app.foreplay.co/discovery?ad=waHfvZe3XkADjWrQ8jv8,waHfvZe3XkADjWrQ8jv8,https://r2.foreplay.co/30855262684120650/154613287848b98db26868b6f19c278c.jpg; https://r2.foreplay.co/30855262684120650/5b289829cee9526feed4c9aac9a4f248.jpg,
22_Momentous,Momentous,2,295,2025-11-26,DCO,SHOP_NOW,Limited Time Only – Sale Starts Now,"From protein to recovery, every product is built to help you perform at your best.
Save up to 40% on your order when you use code BFCM2025 now through Dec 1.
Don’t wait—greatness doesn’t go on sale often.",,https://www.livemomentous.com/collections/black-friday-cyber-monday-sale,https://app.foreplay.co/discovery?ad=gJ11BEW7zWMhY8Y2eKE2,gJ11BEW7zWMhY8Y2eKE2,https://r2.foreplay.co/617901df90bc1a72a8b85e682c2cfbba18b443b845a3a580eb9bb9457fe86a10.png; https://r2.foreplay.co/4c78a761428116f1c7d569058a75f898f65fac1035e8c4a0171f55654cd60b6e.png,
22_Momentous,Momentous,3,169,2026-04-01,DCO,SHOP_NOW,Fiber Is the Missing Link,"If your results don’t match your effort, the problem may not be your discipline.
It’s your gut—and fiber is the foundation that makes everything else work.",,https://www.livemomentous.com/products/fiber-plus,https://app.foreplay.co/discovery?ad=KWXSqQAHRyncstHawFBt,KWXSqQAHRyncstHawFBt,https://r2.foreplay.co/7b55f71ce87efc7998a724ccb40bd96a19aee152b535bd57aea3d8916a6f7dbd.png; https://r2.foreplay.co/e2b7e2c7950f3e385f03e107f809408f78564db25eb5430f11cf7c539a5e41fb.png,
22_Momentous,Momentous,4,116,2026-05-24,CAROUSEL,SHOP_NOW,Fiber+ | 3-in-1 Prebiotic Fiber Powder for Gut & Performance, ,,https://www.livemomentous.com/products/fiber-plus,https://app.foreplay.co/discovery?ad=FYFei4seIVb33PwL03lY,FYFei4seIVb33PwL03lY,https://r2.foreplay.co/b36c85296970d3f9141f64f82255993735dadcad474b22cdece3c8bc7c56a738.jpg; https://r2.foreplay.co/ecd0061a202cb2fe9db888947a691f373722492169a98152232890eefe4783f6.jpg; https://r2.foreplay.co/91e8aea096214cb23a737c9d0e69239895a937d6b30b7a3936de5ea451a3b348.jpg; https://r2.foreplay.co/7d5aec15d97dfe307f468bf5d95dd49d54ff87606a0bac9c60c788441ca1dc2d.jpg; https://r2.foreplay.co/d45a7df75e54f360b559ca9a11cb57cf8badbaabe3db34597775b3d1e1232742.jpg; https://r2.foreplay.co/b6a7ab8691dda0167a6572795a0ab700d1536edaa22fc0bf6d6e3c15430e8c57.jpg,
